barcode	disease	samples	x	y	type	color	cancerType	Label	delta_ESCCDMRsVSEACDMRs
TCGA-55-8514	LUAD	TCGA-55-8514-01	316	274	1	#D3C3E0	LUAD	Others	0.0144143393964341
TCGA-55-8614	LUAD	TCGA-55-8614-01	280	96	1	#D3C3E0	LUAD	Others	-0.112516428339954
TCGA-55-8615	LUAD	TCGA-55-8615-01	302	275	1	#D3C3E0	LUAD	Others	0.106576074553392
TCGA-55-8616	LUAD	TCGA-55-8616-01	326	283	1	#D3C3E0	LUAD	Others	0.00223308398503608
TCGA-55-8619	LUAD	TCGA-55-8619-01	304	287	1	#D3C3E0	LUAD	Others	0.053851375492483
TCGA-55-8620	LUAD	TCGA-55-8620-01	306	285	1	#D3C3E0	LUAD	Others	0.0534262168668294
TCGA-55-8621	LUAD	TCGA-55-8621-01	311	274	1	#D3C3E0	LUAD	Others	-0.00450077619522282
TCGA-55-A48X	LUAD	TCGA-55-A48X-01	316	280	1	#D3C3E0	LUAD	Others	-0.00623580257482159
TCGA-55-A48Y	LUAD	TCGA-55-A48Y-01	312	282	1	#D3C3E0	LUAD	Others	0.0259761972884368
TCGA-55-A48Z	LUAD	TCGA-55-A48Z-01	314	273	1	#D3C3E0	LUAD	Others	-0.00364123478392586
TCGA-55-A490	LUAD	TCGA-55-A490-01	323	282	1	#D3C3E0	LUAD	Others	0.0341023414435863
TCGA-55-A491	LUAD	TCGA-55-A491-01	312	280	1	#D3C3E0	LUAD	Others	0.0819946580629334
TCGA-55-A492	LUAD	TCGA-55-A492-01	300	274	1	#D3C3E0	LUAD	Others	0.0468744858457103
TCGA-55-A493	LUAD	TCGA-55-A493-01	317	284	1	#D3C3E0	LUAD	Others	-0.0222878887384252
TCGA-55-A494	LUAD	TCGA-55-A494-01	314	269	1	#D3C3E0	LUAD	Others	0.146927492045837
TCGA-55-A4DF	LUAD	TCGA-55-A4DF-01	317	283	1	#D3C3E0	LUAD	Others	-0.0159307487215048
TCGA-55-A4DG	LUAD	TCGA-55-A4DG-01	331	286	1	#D3C3E0	LUAD	Others	0.0210657008455185
TCGA-55-A57B	LUAD	TCGA-55-A57B-01	338	287	1	#D3C3E0	LUAD	Others	-0.017912481686804
TCGA-62-8394	LUAD	TCGA-62-8394-01	310	270	1	#D3C3E0	LUAD	Others	0.052855595700095
TCGA-62-8395	LUAD	TCGA-62-8395-01	303	275	1	#D3C3E0	LUAD	Others	0.063068329735562
TCGA-62-8397	LUAD	TCGA-62-8397-01	317	281	1	#D3C3E0	LUAD	Others	0.0928107006206375
TCGA-62-8398	LUAD	TCGA-62-8398-01	294	266	1	#D3C3E0	LUAD	Others	0.110447008965189
TCGA-62-8399	LUAD	TCGA-62-8399-01	299	275	1	#D3C3E0	LUAD	Others	-0.029160022293372
TCGA-62-8402	LUAD	TCGA-62-8402-01	312	270	1	#D3C3E0	LUAD	Others	0.063865327573844
TCGA-62-A46O	LUAD	TCGA-62-A46O-01	294	265	1	#D3C3E0	LUAD	Others	0.0241585811678112
TCGA-62-A46P	LUAD	TCGA-62-A46P-01	330	286	1	#D3C3E0	LUAD	Others	0.149351172392607
TCGA-62-A46R	LUAD	TCGA-62-A46R-01	344	287	1	#D3C3E0	LUAD	Others	0.00843330800923414
TCGA-62-A46S	LUAD	TCGA-62-A46S-01	305	285	1	#D3C3E0	LUAD	Others	0.157629721623008
TCGA-62-A46U	LUAD	TCGA-62-A46U-01	315	285	1	#D3C3E0	LUAD	Others	0.0208032759849379
TCGA-62-A46V	LUAD	TCGA-62-A46V-01	347	287	1	#D3C3E0	LUAD	Others	0.0073753283322544
TCGA-62-A46Y	LUAD	TCGA-62-A46Y-01	335	286	1	#D3C3E0	LUAD	Others	0.0280745757004957
TCGA-62-A470	LUAD	TCGA-62-A470-01	309	278	1	#D3C3E0	LUAD	Others	0.0960346375448218
TCGA-62-A471	LUAD	TCGA-62-A471-01	296	269	1	#D3C3E0	LUAD	Others	0.0247271353624067
TCGA-62-A472	LUAD	TCGA-62-A472-01	346	288	1	#D3C3E0	LUAD	Others	0.033243103891642
TCGA-64-1679	LUAD	TCGA-64-1679-01	304	275	1	#D3C3E0	LUAD	Others	-0.0555683316752772
TCGA-64-1681	LUAD	TCGA-64-1681-01	301	269	1	#D3C3E0	LUAD	Others	0.0409621754077505
TCGA-64-5774	LUAD	TCGA-64-5774-01	309	276	1	#D3C3E0	LUAD	Others	0.0648927794844052
TCGA-64-5775	LUAD	TCGA-64-5775-01	358	155	1	#D3C3E0	LUAD	Others	-0.0635290279047174
TCGA-64-5778	LUAD	TCGA-64-5778-01	303	280	1	#D3C3E0	LUAD	Others	0.0177758071564523
TCGA-64-5779	LUAD	TCGA-64-5779-01	300	281	1	#D3C3E0	LUAD	Others	0.0450329015412402
TCGA-64-5781	LUAD	TCGA-64-5781-01	314	283	1	#D3C3E0	LUAD	Others	-0.0367904174369412
TCGA-64-5815	LUAD	TCGA-64-5815-01	305	275	1	#D3C3E0	LUAD	Others	-0.00753169233974538
TCGA-67-4679	LUAD	TCGA-67-4679-01	309	288	1	#D3C3E0	LUAD	Others	0.0714160609624538
TCGA-67-6215	LUAD	TCGA-67-6215-01	312	277	1	#D3C3E0	LUAD	Others	0.11221320985247
TCGA-67-6216	LUAD	TCGA-67-6216-01	317	280	1	#D3C3E0	LUAD	Others	0.0169822492740733
TCGA-67-6217	LUAD	TCGA-67-6217-01	312	276	1	#D3C3E0	LUAD	Others	0.0339745558291008
TCGA-69-7760	LUAD	TCGA-69-7760-01	308	270	1	#D3C3E0	LUAD	Others	0.0621077165349164
TCGA-69-7761	LUAD	TCGA-69-7761-01	311	277	1	#D3C3E0	LUAD	Others	0.126352845853829
TCGA-69-7763	LUAD	TCGA-69-7763-01	307	285	1	#D3C3E0	LUAD	Others	0.0456009130740096
TCGA-69-7764	LUAD	TCGA-69-7764-01	298	274	1	#D3C3E0	LUAD	Others	0.084421592330682
TCGA-69-7765	LUAD	TCGA-69-7765-01	339	285	1	#D3C3E0	LUAD	Others	0.00645697984672688
TCGA-69-7973	LUAD	TCGA-69-7973-01	312	272	1	#D3C3E0	LUAD	Others	0.075226896483189
TCGA-69-7974	LUAD	TCGA-69-7974-01	348	289	1	#D3C3E0	LUAD	Others	0.0346589784944923
TCGA-69-7978	LUAD	TCGA-69-7978-01	314	284	1	#D3C3E0	LUAD	Others	-0.0207655251855087
TCGA-69-7979	LUAD	TCGA-69-7979-01	234	186	1	#D3C3E0	LUAD	Others	-0.0182508826902305
TCGA-69-7980	LUAD	TCGA-69-7980-01	241	242	1	#D3C3E0	LUAD	Others	0.0438831508216236
TCGA-69-8253	LUAD	TCGA-69-8253-01	304	286	1	#D3C3E0	LUAD	Others	0.031557537681541
TCGA-69-8254	LUAD	TCGA-69-8254-01	310	282	1	#D3C3E0	LUAD	Others	0.111936868076144
TCGA-69-8255	LUAD	TCGA-69-8255-01	309	272	1	#D3C3E0	LUAD	Others	0.0484541189301224
TCGA-69-8453	LUAD	TCGA-69-8453-01	302	278	1	#D3C3E0	LUAD	Others	0.124588027556707
TCGA-69-A59K	LUAD	TCGA-69-A59K-01	341	287	1	#D3C3E0	LUAD	Others	-0.0256925110656131
TCGA-71-6725	LUAD	TCGA-71-6725-01	319	280	1	#D3C3E0	LUAD	Others	0.0419649584042466
TCGA-73-4658	LUAD	TCGA-73-4658-01	349	288	1	#D3C3E0	LUAD	Others	-0.000247909596325924
TCGA-73-4676	LUAD	TCGA-73-4676-01	327	283	1	#D3C3E0	LUAD	Others	0.00936749046036867
TCGA-73-7498	LUAD	TCGA-73-7498-01	304	283	1	#D3C3E0	LUAD	Others	0.0347270109730595
TCGA-73-7499	LUAD	TCGA-73-7499-01	309	277	1	#D3C3E0	LUAD	Others	0.0147663618804104
TCGA-73-A9RS	LUAD	TCGA-73-A9RS-01	308	273	1	#D3C3E0	LUAD	Others	0.0106482836913662
TCGA-75-5122	LUAD	TCGA-75-5122-01	317	276	1	#D3C3E0	LUAD	Others	-0.01602502790067
TCGA-75-5125	LUAD	TCGA-75-5125-01	314	282	1	#D3C3E0	LUAD	Others	-0.00311665141978179
TCGA-75-5126	LUAD	TCGA-75-5126-01	316	282	1	#D3C3E0	LUAD	Others	0.00465590608685396
TCGA-75-5146	LUAD	TCGA-75-5146-01	300	280	1	#D3C3E0	LUAD	Others	0.0451715849391023
TCGA-75-5147	LUAD	TCGA-75-5147-01	305	274	1	#D3C3E0	LUAD	Others	0.0321445700330533
TCGA-75-6203	LUAD	TCGA-75-6203-01	311	279	1	#D3C3E0	LUAD	Others	0.0407145648148742
TCGA-75-6205	LUAD	TCGA-75-6205-01	348	287	1	#D3C3E0	LUAD	Others	-0.019020216214212
TCGA-75-6206	LUAD	TCGA-75-6206-01	302	283	1	#D3C3E0	LUAD	Others	0.067204922903115
TCGA-75-6207	LUAD	TCGA-75-6207-01	349	289	1	#D3C3E0	LUAD	Others	-0.0240447410647722
TCGA-75-6211	LUAD	TCGA-75-6211-01	310	276	1	#D3C3E0	LUAD	Others	0.0492619524296525
TCGA-75-6212	LUAD	TCGA-75-6212-01	316	275	1	#D3C3E0	LUAD	Others	0.0340415484864431
TCGA-75-6214	LUAD	TCGA-75-6214-01	256	155	1	#D3C3E0	LUAD	Others	-0.102539210701911
TCGA-75-7025	LUAD	TCGA-75-7025-01	304	281	1	#D3C3E0	LUAD	Others	-0.000878050623609572
TCGA-75-7027	LUAD	TCGA-75-7027-01	298	271	1	#D3C3E0	LUAD	Others	0.0818032970836501
TCGA-75-7030	LUAD	TCGA-75-7030-01	311	287	1	#D3C3E0	LUAD	Others	0.0813469107318069
TCGA-75-7031	LUAD	TCGA-75-7031-01	310	283	1	#D3C3E0	LUAD	Others	0.0753982610858227
TCGA-78-7143	LUAD	TCGA-78-7143-01	311	275	1	#D3C3E0	LUAD	Others	0.0579205252384118
TCGA-78-7145	LUAD	TCGA-78-7145-01	200	216	1	#D3C3E0	LUAD	Others	0.0623559533447414
TCGA-78-7146	LUAD	TCGA-78-7146-01	300	271	1	#D3C3E0	LUAD	Others	-0.0398782340298283
TCGA-78-7147	LUAD	TCGA-78-7147-01	300	272	1	#D3C3E0	LUAD	Others	0.0334142215339028
TCGA-78-7148	LUAD	TCGA-78-7148-01	303	276	1	#D3C3E0	LUAD	Others	0.11308326760822
TCGA-78-7149	LUAD	TCGA-78-7149-01	305	280	1	#D3C3E0	LUAD	Others	0.0582187473735295
TCGA-78-7150	LUAD	TCGA-78-7150-01	241	249	1	#D3C3E0	LUAD	Others	0.0184177885029558
TCGA-78-7152	LUAD	TCGA-78-7152-01	317	282	1	#D3C3E0	LUAD	Others	0.0494394313292048
TCGA-78-7153	LUAD	TCGA-78-7153-01	323	284	1	#D3C3E0	LUAD	Others	0.167630534199239
TCGA-78-7154	LUAD	TCGA-78-7154-01	314	274	1	#D3C3E0	LUAD	Others	0.143197326377132
TCGA-78-7155	LUAD	TCGA-78-7155-01	338	283	1	#D3C3E0	LUAD	Others	-0.00147190111544437
TCGA-78-7156	LUAD	TCGA-78-7156-01	195	213	1	#D3C3E0	LUAD	Others	0.0626370811327749
TCGA-78-7158	LUAD	TCGA-78-7158-01	310	288	1	#D3C3E0	LUAD	Others	0.134997739638413
TCGA-78-7159	LUAD	TCGA-78-7159-01	315	275	1	#D3C3E0	LUAD	Others	0.0725111972019794
TCGA-78-7160	LUAD	TCGA-78-7160-01	299	280	1	#D3C3E0	LUAD	Others	0.023703583765597
TCGA-78-7161	LUAD	TCGA-78-7161-01	300	270	1	#D3C3E0	LUAD	Others	0.158293245429854
TCGA-78-7162	LUAD	TCGA-78-7162-01	307	280	1	#D3C3E0	LUAD	Others	0.0405198532811715
TCGA-78-7163	LUAD	TCGA-78-7163-01	305	287	1	#D3C3E0	LUAD	Others	0.0626385472181693
TCGA-78-7166	LUAD	TCGA-78-7166-01	299	270	1	#D3C3E0	LUAD	Others	0.0734558599160048
TCGA-78-7167	LUAD	TCGA-78-7167-01	198	214	1	#D3C3E0	LUAD	Others	0.0868111568376568
TCGA-78-7220	LUAD	TCGA-78-7220-01	285	260	1	#D3C3E0	LUAD	Others	0.0867780537235716
TCGA-78-7535	LUAD	TCGA-78-7535-01	322	282	1	#D3C3E0	LUAD	Others	0.0452767012413882
TCGA-78-7536	LUAD	TCGA-78-7536-01	309	269	1	#D3C3E0	LUAD	Others	0.0468314483480561
TCGA-78-7537	LUAD	TCGA-78-7537-01	313	284	1	#D3C3E0	LUAD	Others	0.0948341875569096
TCGA-78-7539	LUAD	TCGA-78-7539-01	313	274	1	#D3C3E0	LUAD	Others	0.0767463798380679
TCGA-78-7540	LUAD	TCGA-78-7540-01	298	269	1	#D3C3E0	LUAD	Others	0.262618781285083
TCGA-78-7542	LUAD	TCGA-78-7542-01	352	98	1	#D3C3E0	LUAD	Others	-0.0211829267966464
TCGA-78-7633	LUAD	TCGA-78-7633-01	299	272	1	#D3C3E0	LUAD	Others	0.0625157059783357
TCGA-78-8640	LUAD	TCGA-78-8640-01	308	277	1	#D3C3E0	LUAD	Others	0.0100750729380888
TCGA-78-8648	LUAD	TCGA-78-8648-01	308	278	1	#D3C3E0	LUAD	Others	-0.0329474647601332
TCGA-78-8655	LUAD	TCGA-78-8655-01	298	272	1	#D3C3E0	LUAD	Others	0.0418727380403141
TCGA-78-8660	LUAD	TCGA-78-8660-01	315	282	1	#D3C3E0	LUAD	Others	0.0179719793976425
TCGA-78-8662	LUAD	TCGA-78-8662-01	329	283	1	#D3C3E0	LUAD	Others	0.00139083579061905
TCGA-80-5607	LUAD	TCGA-80-5607-01	315	278	1	#D3C3E0	LUAD	Others	0.0799288040026704
TCGA-80-5608	LUAD	TCGA-80-5608-01	310	284	1	#D3C3E0	LUAD	Others	0.119984335523518
TCGA-80-5611	LUAD	TCGA-80-5611-01	308	275	1	#D3C3E0	LUAD	Others	-0.0282942090955975
TCGA-83-5908	LUAD	TCGA-83-5908-01	315	284	1	#D3C3E0	LUAD	Others	-0.0267038062739139
TCGA-86-6562	LUAD	TCGA-86-6562-01	309	275	1	#D3C3E0	LUAD	Others	0.00214345705092056
TCGA-86-6851	LUAD	TCGA-86-6851-01	318	279	1	#D3C3E0	LUAD	Others	0.00851174984861858
TCGA-86-7701	LUAD	TCGA-86-7701-01	308	282	1	#D3C3E0	LUAD	Others	0.0675546483815453
TCGA-86-7711	LUAD	TCGA-86-7711-01	303	281	1	#D3C3E0	LUAD	Others	-0.0499566563319261
TCGA-86-7713	LUAD	TCGA-86-7713-01	301	270	1	#D3C3E0	LUAD	Others	0.103638836808984
TCGA-86-7714	LUAD	TCGA-86-7714-01	312	286	1	#D3C3E0	LUAD	Others	0.0672938455415102
TCGA-86-7953	LUAD	TCGA-86-7953-01	312	275	1	#D3C3E0	LUAD	Others	0.00925900428582593
TCGA-86-7954	LUAD	TCGA-86-7954-01	308	269	1	#D3C3E0	LUAD	Others	0.0361755003101947
TCGA-86-7955	LUAD	TCGA-86-7955-01	314	279	1	#D3C3E0	LUAD	Others	0.0188143188114921
TCGA-86-8054	LUAD	TCGA-86-8054-01	303	273	1	#D3C3E0	LUAD	Others	0.0136617840690858
TCGA-86-8055	LUAD	TCGA-86-8055-01	306	269	1	#D3C3E0	LUAD	Others	-0.0185603873750321
TCGA-86-8056	LUAD	TCGA-86-8056-01	301	275	1	#D3C3E0	LUAD	Others	0.0911493124132247
TCGA-86-8073	LUAD	TCGA-86-8073-01	302	281	1	#D3C3E0	LUAD	Others	0.0319563585263428
TCGA-86-8074	LUAD	TCGA-86-8074-01	306	271	1	#D3C3E0	LUAD	Others	0.0111487077472995
TCGA-86-8075	LUAD	TCGA-86-8075-01	304	276	1	#D3C3E0	LUAD	Others	-0.00443298720817831
TCGA-86-8076	LUAD	TCGA-86-8076-01	306	280	1	#D3C3E0	LUAD	Others	0.00709321693323439
TCGA-86-8278	LUAD	TCGA-86-8278-01	315	279	1	#D3C3E0	LUAD	Others	-0.0187225943257625
TCGA-86-8279	LUAD	TCGA-86-8279-01	360	279	1	#D3C3E0	LUAD	Others	0.0237922540772868
TCGA-86-8280	LUAD	TCGA-86-8280-01	301	272	1	#D3C3E0	LUAD	Others	0.012945258890834
TCGA-86-8281	LUAD	TCGA-86-8281-01	308	288	1	#D3C3E0	LUAD	Others	0.0324609006922396
TCGA-86-8358	LUAD	TCGA-86-8358-01	301	273	1	#D3C3E0	LUAD	Others	0.0226671053098334
TCGA-86-8359	LUAD	TCGA-86-8359-01	312	271	1	#D3C3E0	LUAD	Others	0.0693512460161443
TCGA-86-8585	LUAD	TCGA-86-8585-01	311	270	1	#D3C3E0	LUAD	Others	-0.0396307543815405
TCGA-86-8668	LUAD	TCGA-86-8668-01	302	273	1	#D3C3E0	LUAD	Others	0.0454642380883772
TCGA-86-8669	LUAD	TCGA-86-8669-01	312	269	1	#D3C3E0	LUAD	Others	0.123336909011494
TCGA-86-8671	LUAD	TCGA-86-8671-01	304	285	1	#D3C3E0	LUAD	Others	0.000194253982132575
TCGA-86-8672	LUAD	TCGA-86-8672-01	313	285	1	#D3C3E0	LUAD	Others	-0.0036427359990161
TCGA-86-8673	LUAD	TCGA-86-8673-01	320	283	1	#D3C3E0	LUAD	Others	-0.00682422253424741
TCGA-86-8674	LUAD	TCGA-86-8674-01	314	288	1	#D3C3E0	LUAD	Others	0.0237301322319731
TCGA-86-A456	LUAD	TCGA-86-A456-01	342	287	1	#D3C3E0	LUAD	Others	0.0382012374964232
TCGA-86-A4D0	LUAD	TCGA-86-A4D0-01	312	265	1	#D3C3E0	LUAD	Others	0.146599975955137
TCGA-86-A4JF	LUAD	TCGA-86-A4JF-01	314	281	1	#D3C3E0	LUAD	Others	0.0194970311153109
TCGA-86-A4P7	LUAD	TCGA-86-A4P7-01	311	288	1	#D3C3E0	LUAD	Others	0.0223028490366927
TCGA-86-A4P8	LUAD	TCGA-86-A4P8-01	304	284	1	#D3C3E0	LUAD	Others	0.00916750447992709
TCGA-91-6828	LUAD	TCGA-91-6828-01	310	287	1	#D3C3E0	LUAD	Others	0.109537324640191
TCGA-91-6829	LUAD	TCGA-91-6829-01	303	286	1	#D3C3E0	LUAD	Others	0.0158497405445732
TCGA-91-6830	LUAD	TCGA-91-6830-01	313	287	1	#D3C3E0	LUAD	Others	0.0242534020441809
TCGA-91-6831	LUAD	TCGA-91-6831-01	296	80	1	#D3C3E0	LUAD	Others	0.0172156473256447
TCGA-91-6835	LUAD	TCGA-91-6835-01	316	279	1	#D3C3E0	LUAD	Others	-0.0108808121658556
TCGA-91-6836	LUAD	TCGA-91-6836-01	310	274	1	#D3C3E0	LUAD	Others	0.00159483392022075
TCGA-91-6840	LUAD	TCGA-91-6840-01	303	278	1	#D3C3E0	LUAD	Others	0.0789950714470273
TCGA-91-6847	LUAD	TCGA-91-6847-01	433	150	1	#D3C3E0	LUAD	Others	-0.0999133093675302
TCGA-91-6848	LUAD	TCGA-91-6848-01	312	284	1	#D3C3E0	LUAD	Others	-0.0623724280474078
TCGA-91-6849	LUAD	TCGA-91-6849-01	306	274	1	#D3C3E0	LUAD	Others	0.0501727097652888
TCGA-91-7771	LUAD	TCGA-91-7771-01	305	282	1	#D3C3E0	LUAD	Others	0.128602267121645
TCGA-91-8496	LUAD	TCGA-91-8496-01	304	282	1	#D3C3E0	LUAD	Others	0.0669975319784371
TCGA-91-8497	LUAD	TCGA-91-8497-01	306	278	1	#D3C3E0	LUAD	Others	0.0575268569330186
TCGA-91-8499	LUAD	TCGA-91-8499-01	280	90	1	#D3C3E0	LUAD	Others	-0.0477909425715592
TCGA-91-A4BC	LUAD	TCGA-91-A4BC-01	310	286	1	#D3C3E0	LUAD	Others	0.000488112104226279
TCGA-91-A4BD	LUAD	TCGA-91-A4BD-01	318	283	1	#D3C3E0	LUAD	Others	0.0448727917118835
TCGA-93-7347	LUAD	TCGA-93-7347-01	306	288	1	#D3C3E0	LUAD	Others	0.0128196082960872
TCGA-93-7348	LUAD	TCGA-93-7348-01	300	276	1	#D3C3E0	LUAD	Others	0.00598311568172594
TCGA-93-8067	LUAD	TCGA-93-8067-01	315	281	1	#D3C3E0	LUAD	Others	0.075621090731285
TCGA-93-A4JN	LUAD	TCGA-93-A4JN-01	300	277	1	#D3C3E0	LUAD	Others	0.0324843505167979
TCGA-93-A4JO	LUAD	TCGA-93-A4JO-01	315	277	1	#D3C3E0	LUAD	Others	-0.00276068775082106
TCGA-93-A4JP	LUAD	TCGA-93-A4JP-01	306	277	1	#D3C3E0	LUAD	Others	0.0153724098045588
TCGA-93-A4JQ	LUAD	TCGA-93-A4JQ-01	300	279	1	#D3C3E0	LUAD	Others	-0.0167108832187434
TCGA-95-7039	LUAD	TCGA-95-7039-01	350	286	1	#D3C3E0	LUAD	Others	0.0231079832543453
TCGA-95-7043	LUAD	TCGA-95-7043-01	258	82	1	#D3C3E0	LUAD	Others	0.138825405014488
TCGA-95-7562	LUAD	TCGA-95-7562-01	302	272	1	#D3C3E0	LUAD	Others	-0.0263524940142672
TCGA-95-7567	LUAD	TCGA-95-7567-01	347	288	1	#D3C3E0	LUAD	Others	0.0410325802808841
TCGA-95-7944	LUAD	TCGA-95-7944-01	316	285	1	#D3C3E0	LUAD	Others	-0.0214012136055872
TCGA-95-7947	LUAD	TCGA-95-7947-01	215	76	1	#D3C3E0	LUAD	Others	0.00998656329359171
TCGA-95-7948	LUAD	TCGA-95-7948-01	324	281	1	#D3C3E0	LUAD	Others	-0.0260396915644087
TCGA-95-8039	LUAD	TCGA-95-8039-01	302	269	1	#D3C3E0	LUAD	Others	0.0464671753232742
TCGA-95-8494	LUAD	TCGA-95-8494-01	350	288	1	#D3C3E0	LUAD	Others	0.0108443655414512
TCGA-95-A4VK	LUAD	TCGA-95-A4VK-01	302	270	1	#D3C3E0	LUAD	Others	0.0568796813834108
TCGA-95-A4VN	LUAD	TCGA-95-A4VN-01	331	285	1	#D3C3E0	LUAD	Others	0.00520943847753352
TCGA-95-A4VP	LUAD	TCGA-95-A4VP-01	308	279	1	#D3C3E0	LUAD	Others	0.0429985038726562
TCGA-97-7546	LUAD	TCGA-97-7546-01	306	283	1	#D3C3E0	LUAD	Others	0.0125109792687783
TCGA-97-7547	LUAD	TCGA-97-7547-01	302	279	1	#D3C3E0	LUAD	Others	0.0874369915802025
TCGA-97-7552	LUAD	TCGA-97-7552-01	306	279	1	#D3C3E0	LUAD	Others	0.0692312996833953
TCGA-97-7553	LUAD	TCGA-97-7553-01	305	286	1	#D3C3E0	LUAD	Others	0.0159307924350611
TCGA-97-7554	LUAD	TCGA-97-7554-01	340	286	1	#D3C3E0	LUAD	Others	0.0161611997066706
TCGA-97-7937	LUAD	TCGA-97-7937-01	325	283	1	#D3C3E0	LUAD	Others	0.0106659389408387
TCGA-97-7938	LUAD	TCGA-97-7938-01	303	269	1	#D3C3E0	LUAD	Others	0.0559045544465032
TCGA-97-7941	LUAD	TCGA-97-7941-01	307	275	1	#D3C3E0	LUAD	Others	0.104071358527972
TCGA-97-8171	LUAD	TCGA-97-8171-01	319	281	1	#D3C3E0	LUAD	Others	0.192284159798492
TCGA-97-8172	LUAD	TCGA-97-8172-01	306	284	1	#D3C3E0	LUAD	Others	0.0478977640703983
TCGA-97-8174	LUAD	TCGA-97-8174-01	305	284	1	#D3C3E0	LUAD	Others	0.0377317475906125
TCGA-97-8175	LUAD	TCGA-97-8175-01	313	276	1	#D3C3E0	LUAD	Others	0.0288418608910023
TCGA-97-8176	LUAD	TCGA-97-8176-01	301	277	1	#D3C3E0	LUAD	Others	0.0662743439876882
TCGA-97-8177	LUAD	TCGA-97-8177-01	299	278	1	#D3C3E0	LUAD	Others	0.011050885350517
TCGA-97-8179	LUAD	TCGA-97-8179-01	307	269	1	#D3C3E0	LUAD	Others	0.0324282151716609
TCGA-97-8547	LUAD	TCGA-97-8547-01	304	271	1	#D3C3E0	LUAD	Others	0.00169694568311651
TCGA-97-8552	LUAD	TCGA-97-8552-01	310	269	1	#D3C3E0	LUAD	Others	0.0273304574629447
TCGA-97-A4LX	LUAD	TCGA-97-A4LX-01	315	287	1	#D3C3E0	LUAD	Others	-0.0249856910048457
TCGA-97-A4M0	LUAD	TCGA-97-A4M0-01	306	270	1	#D3C3E0	LUAD	Others	0.0331863979292056
TCGA-97-A4M1	LUAD	TCGA-97-A4M1-01	304	274	1	#D3C3E0	LUAD	Others	0.0529459796658994
TCGA-97-A4M2	LUAD	TCGA-97-A4M2-01	305	279	1	#D3C3E0	LUAD	Others	0.0196953519569214
TCGA-97-A4M3	LUAD	TCGA-97-A4M3-01	311	273	1	#D3C3E0	LUAD	Others	0.0487319568488949
TCGA-97-A4M5	LUAD	TCGA-97-A4M5-01	304	279	1	#D3C3E0	LUAD	Others	0.0197204042342746
TCGA-97-A4M6	LUAD	TCGA-97-A4M6-01	297	276	1	#D3C3E0	LUAD	Others	0.000274440513323038
TCGA-97-A4M7	LUAD	TCGA-97-A4M7-01	305	270	1	#D3C3E0	LUAD	Others	0.0480702106731434
TCGA-99-7458	LUAD	TCGA-99-7458-01	308	284	1	#D3C3E0	LUAD	Others	0.0100849727282503
TCGA-99-8025	LUAD	TCGA-99-8025-01	338	286	1	#D3C3E0	LUAD	Others	0.0201252075493092
TCGA-99-8028	LUAD	TCGA-99-8028-01	309	279	1	#D3C3E0	LUAD	Others	-0.0130854823054775
TCGA-99-8032	LUAD	TCGA-99-8032-01	305	277	1	#D3C3E0	LUAD	Others	0.0338704433036086
TCGA-99-8033	LUAD	TCGA-99-8033-01	305	276	1	#D3C3E0	LUAD	Others	0.000493760605332128
TCGA-99-AA5R	LUAD	TCGA-99-AA5R-01	298	278	1	#D3C3E0	LUAD	Others	0.0175146869018834
TCGA-J2-8192	LUAD	TCGA-J2-8192-01	304	270	1	#D3C3E0	LUAD	Others	-0.0101086736473914
TCGA-J2-8194	LUAD	TCGA-J2-8194-01	307	271	1	#D3C3E0	LUAD	Others	0.0485214900626445
TCGA-J2-A4AD	LUAD	TCGA-J2-A4AD-01	298	275	1	#D3C3E0	LUAD	Others	-0.037685384625631
TCGA-J2-A4AE	LUAD	TCGA-J2-A4AE-01	329	285	1	#D3C3E0	LUAD	Others	0.0697984689931099
TCGA-J2-A4AG	LUAD	TCGA-J2-A4AG-01	311	282	1	#D3C3E0	LUAD	Others	-0.00195131516639568
TCGA-L4-A4E5	LUAD	TCGA-L4-A4E5-01	315	274	1	#D3C3E0	LUAD	Others	0.00617414707215047
TCGA-L4-A4E6	LUAD	TCGA-L4-A4E6-01	310	281	1	#D3C3E0	LUAD	Others	0.0120891669196427
TCGA-L9-A443	LUAD	TCGA-L9-A443-01	309	283	1	#D3C3E0	LUAD	Others	0.00670336955442319
TCGA-L9-A444	LUAD	TCGA-L9-A444-01	335	285	1	#D3C3E0	LUAD	Others	0.00941053724766372
TCGA-L9-A50W	LUAD	TCGA-L9-A50W-01	197	214	1	#D3C3E0	LUAD	Others	0.128078428692389
TCGA-L9-A5IP	LUAD	TCGA-L9-A5IP-01	304	272	1	#D3C3E0	LUAD	Others	-0.0508690176075978
TCGA-L9-A743	LUAD	TCGA-L9-A743-01	301	283	1	#D3C3E0	LUAD	Others	-0.00154934314941546
TCGA-L9-A7SV	LUAD	TCGA-L9-A7SV-01	317	278	1	#D3C3E0	LUAD	Others	0.0352684948763209
TCGA-L9-A8F4	LUAD	TCGA-L9-A8F4-01	305	278	1	#D3C3E0	LUAD	Others	-0.00333972773551428
TCGA-MN-A4N1	LUAD	TCGA-MN-A4N1-01	303	271	1	#D3C3E0	LUAD	Others	0.00190969987523082
TCGA-MN-A4N4	LUAD	TCGA-MN-A4N4-01	309	271	1	#D3C3E0	LUAD	Others	-0.0251165417756586
