SampleName	cancerType	Label	delta_ESCCDMRsVSEACDMRs
TCGA-AX-A0IS_T	UCEC	Other cancers	0.0334956464131259
TCGA-AX-A0IZ_T	UCEC	Other cancers	-0.0441944439044458
TCGA-AX-A0J0_T	UCEC	Other cancers	-0.0200968495230592
TCGA-AX-A1C4_T	UCEC	Other cancers	0.0987562896194549
TCGA-AX-A1C5_T	UCEC	Other cancers	-0.0474607957636122
TCGA-AX-A1C7_T	UCEC	Other cancers	-0.0989367664710501
TCGA-AX-A1C8_T	UCEC	Other cancers	0.00712565386799902
TCGA-AX-A1C9_T	UCEC	Other cancers	-0.00216757549538349
TCGA-AX-A1CA_T	UCEC	Other cancers	-0.0107039853429406
TCGA-AX-A1CC_T	UCEC	Other cancers	-0.0869322760324626
TCGA-AX-A1CE_T	UCEC	Other cancers	-0.0346731678073078
TCGA-AX-A1CF_T	UCEC	Other cancers	-0.0390086271480753
TCGA-AX-A1CI_T	UCEC	Other cancers	0.0594941982032412
TCGA-AX-A1CJ_T	UCEC	Other cancers	-0.0286342471525908
TCGA-AX-A1CK_T	UCEC	Other cancers	0.0106437771169665
TCGA-AX-A1CN_T	UCEC	Other cancers	0.0180829088680677
TCGA-AX-A1CP_T	UCEC	Other cancers	-0.0944461809878739
TCGA-AX-A1CR_T	UCEC	Other cancers	-0.054495503677683
TCGA-AX-A2H2_T	UCEC	Other cancers	-0.0397819902105618
TCGA-AX-A2H4_T	UCEC	Other cancers	-0.0149956731318188
TCGA-AX-A2H5_T	UCEC	Other cancers	-0.0790241055615007
TCGA-AX-A2H7_T	UCEC	Other cancers	-0.0536285555500013
TCGA-AX-A2H8_T	UCEC	Other cancers	-0.0581345002426669
TCGA-AX-A2HA_T	UCEC	Other cancers	0.0347196224076725
TCGA-AX-A2HC_T	UCEC	Other cancers	-0.0169412699526059
TCGA-AX-A2HD_T	UCEC	Other cancers	-0.0212359624266566
TCGA-AX-A2HF_T	UCEC	Other cancers	-0.0644485491987414
TCGA-AX-A2HG_T	UCEC	Other cancers	0.00833886921423588
TCGA-AX-A2HH_T	UCEC	Other cancers	-0.087826936284825
TCGA-AX-A2HJ_T	UCEC	Other cancers	-0.0229968520132475
TCGA-AX-A2HK_T	UCEC	Other cancers	-0.0313323395771473
TCGA-AX-A2IN_T	UCEC	Other cancers	-0.0376841864857489
TCGA-AX-A2IO_T	UCEC	Other cancers	-0.0367091177037278
TCGA-AX-A3FS_T	UCEC	Other cancers	-0.0376994981795086
TCGA-AX-A3FT_T	UCEC	Other cancers	-0.00514340316462869
TCGA-AX-A3FV_T	UCEC	Other cancers	-0.0412597523263182
TCGA-AX-A3FW_T	UCEC	Other cancers	0.0419412661416438
TCGA-AX-A3FX_T	UCEC	Other cancers	0.00545254961388542
TCGA-AX-A3FZ_T	UCEC	Other cancers	-0.105375139725681
TCGA-AX-A3G1_T	UCEC	Other cancers	-0.0645706984027149
TCGA-AX-A3G3_T	UCEC	Other cancers	-0.091426049023371
TCGA-AX-A3G4_T	UCEC	Other cancers	-0.0699962712951825
TCGA-AX-A3G6_T	UCEC	Other cancers	-0.0591959392389122
TCGA-AX-A3G7_T	UCEC	Other cancers	-0.0637022004642361
TCGA-AX-A3G8_T	UCEC	Other cancers	-0.0467425496011031
TCGA-AX-A3G9_T	UCEC	Other cancers	0.0129502289454396
TCGA-AX-A3GB_T	UCEC	Other cancers	-0.00308847708683646
TCGA-AX-A3GI_T	UCEC	Other cancers	-0.0695727264843786
TCGA-AY-5543_T	COAD	GI cancers	0.252939823787377
TCGA-AY-6196_T	COAD	GI cancers	0.168951456550847
TCGA-AY-6197_T	COAD	GI cancers	0.329106732422926
TCGA-AY-6386_T	COAD	GI cancers	0.251653873999622
TCGA-AY-A54L_T	COAD	GI cancers	0.332029956021665
TCGA-AY-A69D_T	COAD	GI cancers	0.25977889133343
TCGA-AY-A71X_T	COAD	GI cancers	0.428489835202309
TCGA-AY-A8YK_T	COAD	GI cancers	0.321461739847576
TCGA-AZ-4308_T	COAD	GI cancers	0.261696247278861
TCGA-AZ-4313_T	COAD	GI cancers	0.16242771970246
TCGA-AZ-4315_T	COAD	GI cancers	0.242101027588596
TCGA-AZ-4323_T	COAD	GI cancers	0.0256821084816095
TCGA-AZ-4614_T	COAD	GI cancers	0.364181005662725
TCGA-AZ-4615_T	COAD	GI cancers	0.289058658437239
TCGA-AZ-4616_T	COAD	GI cancers	0.208244193007922
TCGA-AZ-4681_T	COAD	GI cancers	0.344474999915745
TCGA-AZ-4682_T	COAD	GI cancers	0.357952994312305
TCGA-AZ-4684_T	COAD	GI cancers	0.214339380311643
TCGA-AZ-5403_T	COAD	GI cancers	0.164144864743247
TCGA-AZ-5407_T	COAD	GI cancers	0.339384739338926
TCGA-AZ-6598_T	COAD	GI cancers	0.371199872903965
TCGA-AZ-6599_T	COAD	GI cancers	0.365463337856418
TCGA-AZ-6600_T	COAD	GI cancers	0.281842984233279
TCGA-AZ-6601_T	COAD	GI cancers	0.161863500503798
TCGA-AZ-6603_T	COAD	GI cancers	0.289420837249678
TCGA-AZ-6605_T	COAD	GI cancers	0.161122719642029
TCGA-AZ-6606_T	COAD	GI cancers	0.347553770322004
TCGA-AZ-6607_T	COAD	GI cancers	0.136669760144533
TCGA-AZ-6608_T	COAD	GI cancers	0.397200637579552
TCGA-B0-4688_T	KIRC	Other cancers	-0.120125897458445
TCGA-B0-4690_T	KIRC	Other cancers	-0.0279121682666669
TCGA-B0-4691_T	KIRC	Other cancers	-0.00220923767013781
TCGA-B0-4693_T	KIRC	Other cancers	0.0200227275170843
TCGA-B0-4694_T	KIRC	Other cancers	-0.0128603378785684
TCGA-B0-4696_T	KIRC	Other cancers	-0.113391859353891
TCGA-B0-4697_T	KIRC	Other cancers	-0.0299503504246741
TCGA-B0-4698_T	KIRC	Other cancers	-0.055281970564849
TCGA-B0-4699_T	KIRC	Other cancers	-0.00910553017003068
TCGA-B0-4700_T	KIRC	Other cancers	-0.0246840153122263
TCGA-B0-4701_T	KIRC	Other cancers	0.00681472205105416
TCGA-B0-4703_T	KIRC	Other cancers	-0.0445292619551966
TCGA-B0-4706_T	KIRC	Other cancers	0.0157069840734652
TCGA-B0-4707_T	KIRC	Other cancers	0.00629534395851661
TCGA-B0-4710_T	KIRC	Other cancers	0.0366659465418995
TCGA-B0-4712_T	KIRC	Other cancers	0.00805929762964896
TCGA-B0-4713_T	KIRC	Other cancers	0.0103493312416031
TCGA-B0-4714_T	KIRC	Other cancers	0.0278144276447592
TCGA-B0-4718_T	KIRC	Other cancers	0.0241283942545338
TCGA-B0-4810_T	KIRC	Other cancers	0.00364895975758162
TCGA-B0-4811_T	KIRC	Other cancers	0.0211590479197772
TCGA-B0-4813_T	KIRC	Other cancers	0.018492367399935
TCGA-B0-4814_T	KIRC	Other cancers	0.0238077807063257
TCGA-B0-4815_T	KIRC	Other cancers	0.00482411589444898
TCGA-B0-4816_T	KIRC	Other cancers	-0.0048630462049557
TCGA-B0-4817_T	KIRC	Other cancers	-0.0158723095589236
TCGA-B0-4818_T	KIRC	Other cancers	0.000987816082348991
TCGA-B0-4819_T	KIRC	Other cancers	-0.0244503592471319
TCGA-B0-4821_T	KIRC	Other cancers	0.0179934754219044
TCGA-B0-4822_T	KIRC	Other cancers	-0.00132519017211052
TCGA-B0-4823_T	KIRC	Other cancers	0.0377602451934815
TCGA-B0-4824_T	KIRC	Other cancers	0.0189873346108543
TCGA-B0-4827_T	KIRC	Other cancers	0.004423857957496
TCGA-B0-4828_T	KIRC	Other cancers	0.0348658929295271
TCGA-B0-4841_T	KIRC	Other cancers	0.0441274458892655
TCGA-B0-4842_T	KIRC	Other cancers	-0.020151291740618
TCGA-B0-4843_T	KIRC	Other cancers	0.00817372848605058
TCGA-B0-4844_T	KIRC	Other cancers	0.0337957523773998
TCGA-B0-4845_T	KIRC	Other cancers	0.0426265441999684
TCGA-B0-4846_T	KIRC	Other cancers	-0.00507138172655708
TCGA-B0-4847_T	KIRC	Other cancers	0.0139379948518592
TCGA-B0-4848_T	KIRC	Other cancers	-0.00333432530617628
TCGA-B0-4849_T	KIRC	Other cancers	0.0136369883157649
TCGA-B0-4852_T	KIRC	Other cancers	0.0400848270979924
TCGA-B0-4945_T	KIRC	Other cancers	0.0100604784959899
TCGA-B0-5080_T	KIRC	Other cancers	-0.0328723798278251
TCGA-B0-5083_T	KIRC	Other cancers	0.000371234571967083
TCGA-B0-5092_T	KIRC	Other cancers	-0.0200296390645681
TCGA-B0-5094_T	KIRC	Other cancers	0.0173181028171403
TCGA-B0-5095_T	KIRC	Other cancers	-0.0354859361549644
TCGA-B0-5096_T	KIRC	Other cancers	-0.0326796744658199
TCGA-B0-5097_T	KIRC	Other cancers	-0.00197726777090568
TCGA-B0-5098_T	KIRC	Other cancers	0.00220199107663233
TCGA-B0-5099_T	KIRC	Other cancers	0.0512176398347836
TCGA-B0-5100_T	KIRC	Other cancers	0.00370522115104421
TCGA-B0-5102_T	KIRC	Other cancers	0.0399048475221359
TCGA-B0-5104_T	KIRC	Other cancers	0.0123545835259377
TCGA-B0-5106_T	KIRC	Other cancers	0.0380578874402655
TCGA-B0-5107_T	KIRC	Other cancers	0.024482474126209
TCGA-B0-5108_T	KIRC	Other cancers	-0.000459050901613578
TCGA-B0-5109_T	KIRC	Other cancers	-0.0230836087572756
TCGA-B0-5110_T	KIRC	Other cancers	0.0106529550573209
TCGA-B0-5113_T	KIRC	Other cancers	0.0174321451018435
TCGA-B0-5115_T	KIRC	Other cancers	0.0206945699381947
TCGA-B0-5116_T	KIRC	Other cancers	0.00627938716915744
TCGA-B0-5117_T	KIRC	Other cancers	0.0315591741083321
TCGA-B0-5119_T	KIRC	Other cancers	0.037756006190459
TCGA-B0-5120_T	KIRC	Other cancers	0.0129137991960019
TCGA-B0-5121_T	KIRC	Other cancers	0.0178135959699863
TCGA-B0-5399_T	KIRC	Other cancers	0.0266615359395372
TCGA-B0-5400_T	KIRC	Other cancers	-0.0141763750935421
TCGA-B0-5402_T	KIRC	Other cancers	0.0193858546270107
TCGA-B0-5690_T	KIRC	Other cancers	0.0121790221303926
TCGA-B0-5691_T	KIRC	Other cancers	0.0207931343623303
TCGA-B0-5692_T	KIRC	Other cancers	0.0444411936082046
TCGA-B0-5693_T	KIRC	Other cancers	0.0313049883586365
TCGA-B0-5694_T	KIRC	Other cancers	0.0226005887138627
TCGA-B0-5695_T	KIRC	Other cancers	0.0218417227458232
TCGA-B0-5696_T	KIRC	Other cancers	0.000300181629394491
TCGA-B0-5697_T	KIRC	Other cancers	0.00511988704054378
TCGA-B0-5698_T	KIRC	Other cancers	0.0372702953565273
TCGA-B0-5699_T	KIRC	Other cancers	0.0472734069733752
TCGA-B0-5700_T	KIRC	Other cancers	0.0389269318968405
TCGA-B0-5701_T	KIRC	Other cancers	0.0425522892444192
TCGA-B0-5702_T	KIRC	Other cancers	-0.00996729753264458
TCGA-B0-5703_T	KIRC	Other cancers	0.0417598821359122
TCGA-B0-5705_T	KIRC	Other cancers	0.0276577200080977
TCGA-B0-5706_T	KIRC	Other cancers	0.00892949597098303
TCGA-B0-5707_T	KIRC	Other cancers	0.0288451951333483
TCGA-B0-5709_T	KIRC	Other cancers	-0.01030688424503
TCGA-B0-5710_T	KIRC	Other cancers	0.0271400989208781
TCGA-B0-5711_T	KIRC	Other cancers	0.0214917214900666
TCGA-B0-5712_T	KIRC	Other cancers	0.0289019262119978
TCGA-B0-5713_T	KIRC	Other cancers	0.0146595643843256
TCGA-B0-5812_T	KIRC	Other cancers	0.00631625963886939
TCGA-B1-5398_T	KIRP	Other cancers	0.00188809109127153
TCGA-B1-7332_T	KIRP	Other cancers	0.0671386149455366
TCGA-B1-A47M_T	KIRP	Other cancers	0.0228130527167359
TCGA-B1-A47N_T	KIRP	Other cancers	0.048602069914738
TCGA-B1-A47O_T	KIRP	Other cancers	-0.00232734468075046
TCGA-B1-A654_T	KIRP	Other cancers	0.042323950919864
TCGA-B1-A655_T	KIRP	Other cancers	0.0377947170323406
TCGA-B1-A656_T	KIRP	Other cancers	0.0191721991030802
TCGA-B1-A657_T	KIRP	Other cancers	0.0211871469158709
TCGA-B2-3924_T	KIRC	Other cancers	0.0191561657680114
TCGA-B2-4101_T	KIRC	Other cancers	0.00183281359490906
TCGA-B2-5633_T	KIRC	Other cancers	0.00651582855474919
TCGA-B2-5635_T	KIRC	Other cancers	0.0279949367355534
TCGA-B2-5636_T	KIRC	Other cancers	0.00503455105510009
TCGA-B2-5639_T	KIRC	Other cancers	0.0256208967042931
TCGA-B2-5641_T	KIRC	Other cancers	-0.00195756035541028
TCGA-B2-A4SR_T	KIRC	Other cancers	0.0376453906488958
TCGA-B3-8121_T	KIRP	Other cancers	0.00167261124210927
TCGA-B3-A6W5_T	KIRP	Other cancers	0.0418486915649234
TCGA-B4-5377_T	KIRC	Other cancers	0.0352538750902897
TCGA-B4-5378_T	KIRC	Other cancers	0.000262646427122037
TCGA-B4-5832_T	KIRC	Other cancers	-0.0136829050993487
TCGA-B4-5834_T	KIRC	Other cancers	0.0226441419912601
TCGA-B4-5835_T	KIRC	Other cancers	0.0441690811065789
TCGA-B4-5836_T	KIRC	Other cancers	-0.00525144206663675
TCGA-B4-5838_T	KIRC	Other cancers	0.0103366627781805
TCGA-B4-5843_T	KIRC	Other cancers	0.0435441310089151
TCGA-B4-5844_T	KIRC	Other cancers	0.0182514542763695
TCGA-B5-A0JT_T	UCEC	Other cancers	-0.0377009528312413
TCGA-B5-A0JU_T	UCEC	Other cancers	0.0190420888111206
TCGA-B5-A0JX_T	UCEC	Other cancers	-0.0343689243008218
TCGA-B5-A0K8_T	UCEC	Other cancers	-0.0402288090274908
TCGA-B5-A0KB_T	UCEC	Other cancers	-0.0404957161420861
TCGA-B5-A11E_T	UCEC	Other cancers	-0.0181441420204882
TCGA-B5-A11F_T	UCEC	Other cancers	-0.0311930285959739
TCGA-B5-A11G_T	UCEC	Other cancers	0.0155095698232467
TCGA-B5-A11H_T	UCEC	Other cancers	0.0407445971137779
TCGA-B5-A11I_T	UCEC	Other cancers	-0.0895737809879982
TCGA-B5-A11J_T	UCEC	Other cancers	-0.00225447553938829
TCGA-B5-A11L_T	UCEC	Other cancers	-0.0394139663847453
TCGA-B5-A11M_T	UCEC	Other cancers	-0.0389725087585934
TCGA-B5-A11N_T	UCEC	Other cancers	0.0465734136588064
TCGA-B5-A11O_T	UCEC	Other cancers	-0.0122585464752298
TCGA-B5-A11P_T	UCEC	Other cancers	-0.0888423475274664
TCGA-B5-A11Q_T	UCEC	Other cancers	0.0738191696158684
TCGA-B5-A11R_T	UCEC	Other cancers	-0.0859784679592207
TCGA-B5-A11S_T	UCEC	Other cancers	-0.0213086199733044
TCGA-B5-A11U_T	UCEC	Other cancers	-0.0970565339874747
TCGA-B5-A11V_T	UCEC	Other cancers	0.0237056971779687
TCGA-B5-A11W_T	UCEC	Other cancers	0.0259860390309705
TCGA-B5-A11X_T	UCEC	Other cancers	-0.0206724165031226
TCGA-B5-A11Y_T	UCEC	Other cancers	-0.00702937260141834
TCGA-B5-A11Z_T	UCEC	Other cancers	0.0634576589038862
TCGA-B5-A121_T	UCEC	Other cancers	-0.0275540749581691
TCGA-B5-A1MR_T	UCEC	Other cancers	-0.0200159442993441
TCGA-B5-A1MS_T	UCEC	Other cancers	-0.000272713188133489
TCGA-B5-A1MU_T	UCEC	Other cancers	-0.10141023643543
TCGA-B5-A1MV_T	UCEC	Other cancers	-0.0555335660478395
TCGA-B5-A1MW_T	UCEC	Other cancers	-0.093630750169902
TCGA-B5-A1MX_T	UCEC	Other cancers	0.0513003733121916
TCGA-B5-A1MY_T	UCEC	Other cancers	0.019965949119212
TCGA-B5-A1MZ_T	UCEC	Other cancers	0.00283941797060672
TCGA-B5-A1N2_T	UCEC	Other cancers	-0.0641036249880907
TCGA-B5-A3F9_T	UCEC	Other cancers	-0.016041427124396
TCGA-B5-A3FA_T	UCEC	Other cancers	-0.0731038126451493
TCGA-B5-A3FB_T	UCEC	Other cancers	-0.065341641938178
TCGA-B5-A3FC_T	UCEC	Other cancers	0.00116070535529533
TCGA-B5-A3FD_T	UCEC	Other cancers	-0.0271252813290288
TCGA-B5-A3FH_T	UCEC	Other cancers	0.014746322775249
TCGA-B5-A3S1_T	UCEC	Other cancers	-0.0136474100278587
TCGA-B5-A5OC_T	UCEC	Other cancers	0.0451514059460127
TCGA-B5-A5OD_T	UCEC	Other cancers	-0.0331525348849138
TCGA-B5-A5OE_T	UCEC	Other cancers	0.00275392229547333
TCGA-B6-A0I1_T	BRCA	Other cancers	-0.130458898614161
TCGA-B6-A0IK_T	BRCA	Other cancers	-0.0215271671714978
TCGA-B6-A0RE_T	BRCA	Other cancers	-0.137285348626612
TCGA-B6-A0RG_T	BRCA	Other cancers	0.0195706712571186
TCGA-B6-A0RI_T	BRCA	Other cancers	-0.0246192255022274
TCGA-B6-A0RL_T	BRCA	Other cancers	0.0375047142440149
TCGA-B6-A0RM_T	BRCA	Other cancers	-0.0157547190890028
TCGA-B6-A0RN_T	BRCA	Other cancers	-0.00787451362297853
TCGA-B6-A0RO_T	BRCA	Other cancers	0.00395561379140541
TCGA-B6-A0RP_T	BRCA	Other cancers	-0.0138098291003357
TCGA-B6-A0RS_T	BRCA	Other cancers	-0.0493997401903865
TCGA-B6-A0RT_T	BRCA	Other cancers	-0.0740531834860788
TCGA-B6-A0RU_T	BRCA	Other cancers	-0.157230281744175
TCGA-B6-A0RV_T	BRCA	Other cancers	-0.051789906454189
TCGA-B6-A0WT_T	BRCA	Other cancers	-0.025998238265537
TCGA-B6-A0WV_T	BRCA	Other cancers	-0.0170985059002968
TCGA-B6-A0WW_T	BRCA	Other cancers	-0.0174810696527815
TCGA-B6-A0WX_T	BRCA	Other cancers	-0.114495040318079
TCGA-B6-A0WY_T	BRCA	Other cancers	-0.0792140707352731
TCGA-B6-A0WZ_T	BRCA	Other cancers	-0.0268962635209404
TCGA-B6-A0X1_T	BRCA	Other cancers	-0.161638715345045
TCGA-B6-A0X4_T	BRCA	Other cancers	-0.0132626864460208
TCGA-B6-A0X5_T	BRCA	Other cancers	0.0559794426357403
TCGA-B6-A0X7_T	BRCA	Other cancers	-0.0410283494259858
TCGA-B6-A1KC_T	BRCA	Other cancers	0.00470956024925273
TCGA-B6-A1KF_T	BRCA	Other cancers	-0.157780809347281
TCGA-B6-A1KI_T	BRCA	Other cancers	-0.0317518858987196
TCGA-B6-A1KN_T	BRCA	Other cancers	0.036398418680917
TCGA-B6-A2IU_T	BRCA	Other cancers	-0.0258442055224976
TCGA-B6-A3ZX_T	BRCA	Other cancers	-0.0579284895993555
TCGA-B6-A400_T	BRCA	Other cancers	-0.159491805705098
TCGA-B6-A401_T	BRCA	Other cancers	-0.0584310922173713
TCGA-B6-A402_T	BRCA	Other cancers	-0.14550870323028
TCGA-B6-A408_T	BRCA	Other cancers	-0.00234833679688584
TCGA-B6-A409_T	BRCA	Other cancers	-0.121194610144351
TCGA-B6-A40B_T	BRCA	Other cancers	-0.00660118208485394
TCGA-B6-A40C_T	BRCA	Other cancers	-0.0239801731080481
TCGA-B7-5816_T	STAD	GI cancers	0.147165136382937
TCGA-B7-5818_T	STAD	GI cancers	0.207208712449996
TCGA-B7-A5TI_T	STAD	GI cancers	0.221657926471291
TCGA-B7-A5TJ_T	STAD	GI cancers	0.349913369939336
TCGA-B7-A5TK_T	STAD	GI cancers	0.0334699906964993
TCGA-B7-A5TN_T	STAD	GI cancers	0.238856184751186
TCGA-B8-4146_T	KIRC	Other cancers	0.0395217432906053
TCGA-B8-4153_T	KIRC	Other cancers	0.0215182489533562
TCGA-B8-4621_T	KIRC	Other cancers	0.0206933208714315
TCGA-B8-4622_T	KIRC	Other cancers	0.00808797649389337
TCGA-B8-5158_T	KIRC	Other cancers	-0.00436311013809898
TCGA-B8-5159_T	KIRC	Other cancers	0.043549575530997
TCGA-B8-5162_T	KIRC	Other cancers	0.0054568883979198
TCGA-B8-5163_T	KIRC	Other cancers	-0.00695032276289487
TCGA-B8-5164_T	KIRC	Other cancers	0.00226797614294993
TCGA-B8-5165_T	KIRC	Other cancers	0.0120513782209586
TCGA-B8-5545_T	KIRC	Other cancers	0.0234231853827067
TCGA-B8-5546_T	KIRC	Other cancers	0.0254458519190117
TCGA-B8-5549_T	KIRC	Other cancers	0.0391754630435435
TCGA-B8-5550_T	KIRC	Other cancers	-0.0143895661039933
TCGA-B8-5551_T	KIRC	Other cancers	-0.018853840034312
TCGA-B8-5552_T	KIRC	Other cancers	0.00586344508795178
TCGA-B8-5553_T	KIRC	Other cancers	0.0201710488229306
TCGA-B8-A54D_T	KIRC	Other cancers	0.0243742344493205
TCGA-B8-A54E_T	KIRC	Other cancers	0.000598971434721207
TCGA-B8-A54F_T	KIRC	Other cancers	0.0223384222601914
TCGA-B8-A54G_T	KIRC	Other cancers	0.00235678050099719
TCGA-B8-A54H_T	KIRC	Other cancers	0.0158586997573218
TCGA-B8-A54I_T	KIRC	Other cancers	0.0122287021240575
TCGA-B8-A54J_T	KIRC	Other cancers	0.00937432160097518
TCGA-B8-A54K_T	KIRC	Other cancers	0.0192726821686021
TCGA-B8-A7U6_T	KIRC	Other cancers	0.0142897334960533
TCGA-B8-A8YJ_T	KIRC	Other cancers	-0.0439054672971535
TCGA-B9-5155_T	KIRP	Other cancers	0.0503924809994081
TCGA-B9-5156_T	KIRP	Other cancers	0.0448855337877206
TCGA-B9-7268_T	KIRP	Other cancers	0.0859975287648496
TCGA-B9-A44B_T	KIRP	Other cancers	0.0657413339962863
TCGA-B9-A5W7_T	KIRP	Other cancers	0.0477463240773504
TCGA-B9-A5W8_T	KIRP	Other cancers	0.018927390685779
TCGA-B9-A5W9_T	KIRP	Other cancers	0.0256899756113919
TCGA-B9-A69E_T	KIRP	Other cancers	0.0145718839865238
TCGA-B9-A8YH_T	KIRP	Other cancers	0.0806090533093956
TCGA-B9-A8YI_T	KIRP	Other cancers	0.0642956416109823
TCGA-BA-4074_T	HNSC	Squamous cancers	-0.217447312800342
TCGA-BA-4075_T	HNSC	Squamous cancers	-0.290913332896778
TCGA-BA-4076_T	HNSC	Squamous cancers	-0.380190583797119
TCGA-BA-4077_T	HNSC	Squamous cancers	-0.283614824014378
TCGA-BA-4078_T	HNSC	Squamous cancers	-0.402015502698418
TCGA-BA-5149_T	HNSC	Squamous cancers	-0.250093502789714
TCGA-BA-5151_T	HNSC	Squamous cancers	-0.226830449072552
TCGA-BA-5152_T	HNSC	Squamous cancers	-0.226927457521548
TCGA-BA-5153_T	HNSC	Squamous cancers	-0.298398060870779
TCGA-BA-5555_T	HNSC	Squamous cancers	-0.244477905712241
TCGA-BA-5556_T	HNSC	Squamous cancers	-0.196403154921357
TCGA-BA-5557_T	HNSC	Squamous cancers	-0.159642920545531
TCGA-BA-5558_T	HNSC	Squamous cancers	-0.223897650942253
TCGA-BA-5559_T	HNSC	Squamous cancers	-0.259608592225811
TCGA-BA-6868_T	HNSC	Squamous cancers	-0.336837592744726
TCGA-BA-6869_T	HNSC	Squamous cancers	-0.261203832596454
TCGA-BA-6870_T	HNSC	Squamous cancers	-0.262089648381154
TCGA-BA-6871_T	HNSC	Squamous cancers	-0.307346647200623
TCGA-BA-6872_T	HNSC	Squamous cancers	-0.338717195934161
TCGA-BA-6873_T	HNSC	Squamous cancers	-0.299682323419963
TCGA-BA-7269_T	HNSC	Squamous cancers	-0.362426554274212
TCGA-BA-A4IF_T	HNSC	Squamous cancers	-0.223971106737049
TCGA-BA-A4IG_T	HNSC	Squamous cancers	-0.273617127646826
TCGA-BA-A4IH_T	HNSC	Squamous cancers	-0.258206216287487
TCGA-BA-A4II_T	HNSC	Squamous cancers	-0.199682753567309
TCGA-BA-A6D8_T	HNSC	Squamous cancers	-0.30373470611125
TCGA-BA-A6DA_T	HNSC	Squamous cancers	-0.259453122971486
TCGA-BA-A6DB_T	HNSC	Squamous cancers	-0.197782039423658
TCGA-BA-A6DD_T	HNSC	Squamous cancers	-0.200360825896786
TCGA-BA-A6DE_T	HNSC	Squamous cancers	-0.241000790922085
TCGA-BA-A6DF_T	HNSC	Squamous cancers	-0.191791834258823
TCGA-BA-A6DG_T	HNSC	Squamous cancers	-0.137959629488184
TCGA-BA-A6DI_T	HNSC	Squamous cancers	-0.253084885612436
TCGA-BA-A6DJ_T	HNSC	Squamous cancers	-0.255355703290503
TCGA-BA-A6DL_T	HNSC	Squamous cancers	-0.17474715032376
TCGA-BA-A8YP_T	HNSC	Squamous cancers	-0.35289092370693
TCGA-BB-4217_T	HNSC	Squamous cancers	-0.115470563886954
TCGA-BB-4223_T	HNSC	Squamous cancers	-0.243881855307418
TCGA-BB-4224_T	HNSC	Squamous cancers	-0.394401582575066
TCGA-BB-4225_T	HNSC	Squamous cancers	-0.273318690334541
TCGA-BB-4227_T	HNSC	Squamous cancers	-0.320525784390633
TCGA-BB-4228_T	HNSC	Squamous cancers	-0.31501970545342
TCGA-BB-7861_T	HNSC	Squamous cancers	-0.182575444570855
TCGA-BB-7862_T	HNSC	Squamous cancers	-0.411331709631526
TCGA-BB-7863_T	HNSC	Squamous cancers	-0.263389047986699
TCGA-BB-7864_T	HNSC	Squamous cancers	-0.257052604180574
TCGA-BB-7866_T	HNSC	Squamous cancers	-0.293461047490891
TCGA-BB-7870_T	HNSC	Squamous cancers	-0.232226917468549
TCGA-BB-7871_T	HNSC	Squamous cancers	-0.33566501103927
TCGA-BB-7872_T	HNSC	Squamous cancers	-0.243375879782429
TCGA-BB-8596_T	HNSC	Squamous cancers	-0.20122628325825
TCGA-BB-8601_T	HNSC	Squamous cancers	-0.431167996585878
TCGA-BB-A5HU_T	HNSC	Squamous cancers	-0.229937113017669
TCGA-BB-A5HY_T	HNSC	Squamous cancers	-0.287507183762664
TCGA-BB-A5HZ_T	HNSC	Squamous cancers	-0.200754724886389
TCGA-BB-A6UM_T	HNSC	Squamous cancers	-0.333726733156814
TCGA-BB-A6UO_T	HNSC	Squamous cancers	-0.316353686840472
TCGA-BC-4072_T	LIHC	Other cancers	0.108461345508805
TCGA-BC-4073_T	LIHC	Other cancers	0.0774736366423866
TCGA-BC-A10Q_T	LIHC	Other cancers	0.0659449417364522
TCGA-BC-A10R_T	LIHC	Other cancers	0.123863809134543
TCGA-BC-A10S_T	LIHC	Other cancers	0.129934583615917
TCGA-BC-A10T_T	LIHC	Other cancers	0.074828803677352
TCGA-BC-A10U_T	LIHC	Other cancers	0.126522855248751
TCGA-BC-A10W_T	LIHC	Other cancers	0.179233994322358
TCGA-BC-A10X_T	LIHC	Other cancers	0.091292800578465
TCGA-BC-A10Y_T	LIHC	Other cancers	0.136101770620811
TCGA-BC-A10Z_T	LIHC	Other cancers	0.17190416081718
TCGA-BC-A110_T	LIHC	Other cancers	0.0850719564313328
TCGA-BC-A112_T	LIHC	Other cancers	0.213279191594328
TCGA-BC-A216_T	LIHC	Other cancers	0.126759811786068
TCGA-BC-A217_T	LIHC	Other cancers	0.14218507453006
TCGA-BC-A3KF_T	LIHC	Other cancers	0.15931370697321
TCGA-BC-A3KG_T	LIHC	Other cancers	0.144516281673133
TCGA-BC-A5W4_T	LIHC	Other cancers	0.207306154831062
TCGA-BC-A69H_T	LIHC	Other cancers	0.19791373748433
TCGA-BC-A69I_T	LIHC	Other cancers	0.129713337844309
TCGA-BC-A8YO_T	LIHC	Other cancers	0.169795472847906
TCGA-BD-A2L6_T	LIHC	Other cancers	0.150647094301687
TCGA-BD-A3EP_T	LIHC	Other cancers	0.0649254684850709
TCGA-BD-A3ER_T	LIHC	Other cancers	0.129271492809371
TCGA-BF-A1PU_T	SKCM	Other cancers	-0.113578908285404
TCGA-BF-A1PV_T	SKCM	Other cancers	-0.0976753043642136
